form_key;form_id;form_version;form_label;urn;type;element_label;mandatory;repeatable;position
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:264:1;dataelement;Total Bilirubin;False;False;27
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:265:1;dataelement;Creatinine;False;False;28
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:266:1;dataelement;Sodium;False;False;29
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:267:1;dataelement;Potassium;False;False;30
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:268:1;dataelement;Glucose;False;False;31
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:269:1;dataelement;Total cholesterol;False;False;32
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:270:1;dataelement;HDL-Cholesterol;False;False;33
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:271:1;dataelement;LDL-Cholesterol;False;False;34
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:272:1;dataelement;Triglycerides;False;False;35
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:273:1;dataelement;C-reactive protein (CRP);False;False;36
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:274:1;dataelement;Has urine analysis been performed?;False;False;38
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:275:1;dataelement;Date of Collection;False;False;39
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:276:1;dataelement;Leukocytes reagent strip result;False;False;41
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:277:1;dataelement;Urine Albumin;False;False;42
231_8_Laboratory data 1;231;8;Laboratory data 1;urn:osse-11:dataelement:278:1;dataelement;Leukocytes per field;False;False;43
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:112:1;dataelement;Time prior to Hospital Study Admission;True;False;1
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:109:1;dataelement;Type of alcohol consumption;False;False;3
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;4
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:113:1;dataelement;Any prior decompensation prior to hospital study admission ?;True;False;6
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:record:25:1;record;Prior ascites;False;False;7
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:record:26:1;record;Prior hepatic encephalopathy;False;False;8
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:record:27:1;record;Prior gastrointestinal bleeding;False;False;9
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:record:28:1;record;Prior bacterial infections;False;False;11
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:record:29:1;record;Prior ACLF;False;False;13
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:130:1;dataelement;6. Acute alcoholic-steatohepatitis (ASH);False;False;15
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:131:1;dataelement;7. Acute viral hepatitis superimposed to cirrhosis;False;False;16
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:132:1;dataelement;8. Suspected drug-induced liver injury;False;False;17
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:record:30:1;record;Prior HCC;False;False;18
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:137:1;dataelement;Other relevant clinical events;False;False;19
226_7_Previous clinical course;226;7;Previous clinical course;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;20
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:112:1;dataelement;Time prior to Hospital Study Admission;True;False;1
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:109:1;dataelement;Type of alcohol consumption;False;False;3
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;4
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:113:1;dataelement;Any prior decompensation prior to hospital study admission ?;True;False;6
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:record:25:1;record;Prior ascites;False;False;7
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:record:26:1;record;Prior hepatic encephalopathy;False;False;8
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:record:27:1;record;Prior gastrointestinal bleeding;False;False;9
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:record:28:1;record;Prior bacterial infections;False;False;11
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:record:29:1;record;Prior ACLF;False;False;13
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:130:1;dataelement;6. Acute alcoholic-steatohepatitis (ASH);False;False;15
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:131:1;dataelement;7. Acute viral hepatitis superimposed to cirrhosis;False;False;16
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:132:1;dataelement;8. Suspected drug-induced liver injury;False;False;17
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:record:30:1;record;Prior HCC;False;False;18
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:137:1;dataelement;Other relevant clinical events;False;False;19
226_8_Previous clinical course;226;8;Previous clinical course;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;20
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:112:1;dataelement;Time prior to Hospital Study Admission;True;False;1
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:109:1;dataelement;Type of alcohol consumption;False;False;3
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:355:1;dataelement;Average number of drinks per week;False;False;4
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;5
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:113:1;dataelement;Any prior decompensation prior to hospital study admission ?;True;False;7
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:record:25:1;record;Prior ascites;False;False;8
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:record:26:1;record;Prior hepatic encephalopathy;False;False;9
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:record:27:1;record;Prior gastrointestinal bleeding;False;False;10
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:record:28:1;record;Prior bacterial infections;False;False;12
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:record:29:1;record;Prior ACLF;False;False;14
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:130:1;dataelement;6. Acute alcoholic-steatohepatitis (ASH);False;False;16
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:131:1;dataelement;7. Acute viral hepatitis superimposed to cirrhosis;False;False;17
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:132:1;dataelement;8. Suspected drug-induced liver injury;False;False;18
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:record:30:1;record;Prior HCC;False;False;19
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:137:1;dataelement;Other relevant clinical events;False;False;20
226_9_Previous clinical course;226;9;Previous clinical course;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;21
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:241:1;dataelement;Has blood analysis been performed?;True;False;1
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:242:1;dataelement;Date of Collection;False;False;2
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:348:1;dataelement;Hemoglobin;False;False;5
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:244:1;dataelement;Hematocrit;False;False;6
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:245:1;dataelement;Leucocyte (Absolute);False;False;7
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:246:1;dataelement;Leucocytes (%);False;False;8
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:247:1;dataelement;Lymphocytes;False;False;9
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:248:1;dataelement;Lymphocytes (%);False;False;10
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:249:1;dataelement;Monocytes (Absolute);False;False;11
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:250:1;dataelement;Monocytes (%);False;False;12
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:251:1;dataelement;Neutrophils (Absolute);False;False;13
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:252:1;dataelement;Immature neutrophils (%);False;False;14
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:253:1;dataelement;Platelet count;False;False;15
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:254:1;dataelement;Prothrombin time;False;False;16
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:255:1;dataelement;Control prothrombin time;False;False;17
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:256:1;dataelement;INR;False;False;18
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:257:1;dataelement;Quick (%);False;False;19
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:258:1;dataelement;ISI;False;False;20
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:347:1;dataelement;Albumin;False;False;22
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:260:1;dataelement;AST;False;False;23
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:354:1;dataelement;ALT;False;False;24
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:262:1;dataelement;Alkaline phosphatase;False;False;25
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:263:1;dataelement;GGT;False;False;26
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:264:1;dataelement;Total Bilirubin;False;False;27
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:265:1;dataelement;Creatinine;False;False;28
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:266:1;dataelement;Sodium;False;False;29
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:267:1;dataelement;Potassium;False;False;30
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:268:1;dataelement;Glucose;False;False;31
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:269:1;dataelement;Total cholesterol;False;False;32
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:270:1;dataelement;HDL-Cholesterol;False;False;33
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:271:1;dataelement;LDL-Cholesterol;False;False;34
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:272:1;dataelement;Triglycerides;False;False;35
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:273:1;dataelement;C-reactive protein (CRP);False;False;36
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:274:1;dataelement;Has urine analysis been performed?;False;False;38
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:275:1;dataelement;Date of Collection;False;False;39
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:276:1;dataelement;Leukocytes reagent strip result;False;False;41
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:277:1;dataelement;Urine Albumin;False;False;42
231_9_Laboratory data 1;231;9;Laboratory data 1;urn:osse-11:dataelement:278:1;dataelement;Leukocytes per field;False;False;43
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:241:1;dataelement;Has blood analysis been performed?;True;False;1
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:242:1;dataelement;Date of Collection;False;False;2
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:348:1;dataelement;Hemoglobin;False;False;5
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:244:1;dataelement;Hematocrit;False;False;6
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:245:1;dataelement;Leucocyte (Absolute);False;False;7
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:246:1;dataelement;Leucocytes (%);False;False;8
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:247:1;dataelement;Lymphocytes;False;False;9
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:248:1;dataelement;Lymphocytes (%);False;False;10
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:249:1;dataelement;Monocytes (Absolute);False;False;11
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:250:1;dataelement;Monocytes (%);False;False;12
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:251:1;dataelement;Neutrophils (Absolute);False;False;13
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:252:1;dataelement;Immature neutrophils (%);False;False;14
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:253:1;dataelement;Platelet count;False;False;15
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:254:1;dataelement;Prothrombin time;False;False;16
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:255:1;dataelement;Control prothrombin time;False;False;17
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:256:1;dataelement;INR;False;False;18
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:257:1;dataelement;Quick (%);False;False;19
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:258:1;dataelement;ISI;False;False;20
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:347:1;dataelement;Albumin;False;False;22
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:260:1;dataelement;AST;False;False;23
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:354:1;dataelement;ALT;False;False;24
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:262:1;dataelement;Alkaline phosphatase;False;False;25
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:263:1;dataelement;GGT;False;False;26
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:264:1;dataelement;Total Bilirubin;False;False;27
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:265:1;dataelement;Creatinine;False;False;28
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:266:1;dataelement;Sodium;False;False;29
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:267:1;dataelement;Potassium;False;False;30
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:268:1;dataelement;Glucose;False;False;31
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:269:1;dataelement;Total cholesterol;False;False;32
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:270:1;dataelement;HDL-Cholesterol;False;False;33
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:271:1;dataelement;LDL-Cholesterol;False;False;34
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:272:1;dataelement;Triglycerides;False;False;35
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:273:1;dataelement;C-reactive protein (CRP);False;False;36
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:274:1;dataelement;Has urine analysis been performed?;False;False;38
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:275:1;dataelement;Date of Collection;False;False;39
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:276:1;dataelement;Leukocytes reagent strip result;False;False;41
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:277:1;dataelement;Urine Albumin;False;False;42
231_10_Laboratory data 1;231;10;Laboratory data 1;urn:osse-11:dataelement:278:1;dataelement;Leukocytes per field;False;False;43
228_5_Data at visit;228;5;Data at visit;urn:osse-11:record:47:1;record;Visit Date;False;False;1
228_5_Data at visit;228;5;Data at visit;urn:osse-11:record:48:1;record;Alcohol consumption;False;False;2
228_5_Data at visit;228;5;Data at visit;urn:osse-11:dataelement:355:1;dataelement;Average number of drinks per week;False;False;3
228_5_Data at visit;228;5;Data at visit;urn:osse-11:dataelement:204:1;dataelement;Origin at the time of hospital admission;True;False;5
228_5_Data at visit;228;5;Data at visit;urn:osse-11:dataelement:205:1;dataelement;Site of hospital admission;True;False;6
228_5_Data at visit;228;5;Data at visit;urn:osse-11:dataelement:206:1;dataelement;Reason(s) for hospital admission;True;False;7
228_5_Data at visit;228;5;Data at visit;urn:osse-11:dataelement:346:1;dataelement;If other, please specify;False;False;8
228_5_Data at visit;228;5;Data at visit;urn:osse-11:dataelement:207:1;dataelement;Main reason for hospital admission;True;False;9
228_6_Data at visit;228;6;Data at visit;urn:osse-11:record:47:1;record;Visit Date;False;False;1
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:203:1;dataelement;Alcohol consumption since last visit;False;False;3
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:109:1;dataelement;Type of alcohol consumption;False;False;4
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:355:1;dataelement;Average number of drinks per week;False;False;5
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;6
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:204:1;dataelement;Origin at the time of hospital admission;True;False;8
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:205:1;dataelement;Site of hospital admission;True;False;9
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:206:1;dataelement;Reason(s) for hospital admission;True;False;10
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:346:1;dataelement;If other, please specify;False;False;11
228_6_Data at visit;228;6;Data at visit;urn:osse-11:dataelement:207:1;dataelement;Main reason for hospital admission;True;False;12
228_7_Data at visit;228;7;Data at visit;urn:osse-11:record:47:1;record;Visit Date;False;False;1
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:203:1;dataelement;Alcohol consumption since last visit;False;False;3
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:109:1;dataelement;Type of alcohol consumption;False;False;4
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:355:1;dataelement;Average number of drinks per week;False;False;5
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;6
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:204:1;dataelement;Origin at the time of hospital admission;True;False;8
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:205:1;dataelement;Site of hospital admission;True;False;9
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:206:1;dataelement;Reason(s) for hospital admission;True;False;10
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:346:1;dataelement;If other, please specify;False;False;11
228_7_Data at visit;228;7;Data at visit;urn:osse-11:dataelement:207:1;dataelement;Main reason for hospital admission;True;False;12
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:232:1;dataelement;Physical examination date;True;False;1
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:233:1;dataelement;Race;True;False;2
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:349:1;dataelement;Weight (Kg);False;False;3
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:350:1;dataelement;Height (cm);False;False;4
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:236:1;dataelement;BMI;False;False;5
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:237:1;dataelement;Flapping tremor;False;False;6
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:67:1;dataelement;Systolic Blood Pressure;False;False;7
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:68:1;dataelement;Diastolic Blood Pressure;False;False;8
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:69:1;dataelement;Mean Arterial Pressure ;False;False;9
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:238:1;dataelement;Heart rate;False;False;10
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:239:1;dataelement;Temperature;False;False;11
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:240:1;dataelement;Respiratory rate;False;False;12
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:73:1;dataelement;SpO2;False;False;13
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:74:1;dataelement;Supplemental oxygen (including mechanical ventilation);False;False;14
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:75:1;dataelement;FiO2;False;False;15
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:76:1;dataelement;If Supplemental oxygen is yes;False;False;16
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:77:1;dataelement;If Delivery Device-Type of Delivery device;False;False;17
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:78:1;dataelement;If “Nasal catheter”- Flow (liters of O2/min):;False;False;18
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:80:1;dataelement; If “Simple oxygen mask”- Flow (liters of O2/min);False;False;19
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:81:1;dataelement;If “Monaghan mask (reservoir)”- Flow (liters of O2/min);False;False;20
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:82:1;dataelement;If “Venturi mask”- Flow (liters of O2/min);False;False;21
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:83:1;dataelement;If “High-flow nasal cannula”- Flow (liters of O2/min);False;False;22
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:79:1;dataelement;FiO2;False;False;23
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:84:1;dataelement;If Mechanical ventilation-Reason for mechanical ventilation;False;False;24
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:85:1;dataelement;Type of mechanical ventilation;False;False;25
230_8_Physical examination;230;8;Physical examination;urn:osse-11:dataelement:79:1;dataelement;FiO2;False;False;26
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:112:1;dataelement;Time prior to Hospital Study Admission;True;False;1
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:109:1;dataelement;Type of alcohol consumption;False;False;3
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:355:1;dataelement;Average number of drinks per week;False;False;4
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;5
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:113:1;dataelement;Any prior decompensation prior to hospital study admission ?;True;False;7
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:record:25:1;record;Prior ascites;False;False;8
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:record:26:1;record;Prior hepatic encephalopathy;False;False;9
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:record:27:1;record;Prior gastrointestinal bleeding;False;False;10
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:record:28:1;record;Prior bacterial infections;False;False;12
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:record:29:1;record;Prior ACLF;False;False;14
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:130:1;dataelement;6. Acute alcoholic-steatohepatitis (ASH);False;False;16
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:131:1;dataelement;7. Acute viral hepatitis superimposed to cirrhosis;False;False;17
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:132:1;dataelement;8. Suspected drug-induced liver injury;False;False;18
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:record:30:1;record;Prior HCC;False;False;19
226_10_Previous clinical course;226;10;Previous clinical course;urn:osse-11:dataelement:137:1;dataelement;Other relevant clinical events;False;False;20
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:112:1;dataelement;Time prior to Hospital Study Admission;True;False;1
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:109:1;dataelement;Type of alcohol consumption;False;False;3
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:355:1;dataelement;Average number of drinks per week;False;False;4
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:111:1;dataelement;Most common drink consumed;False;False;5
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:113:1;dataelement;Any prior decompensation prior to hospital study admission ?;True;False;7
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:record:25:1;record;Prior ascites;False;False;8
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:record:26:1;record;Prior hepatic encephalopathy;False;False;9
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:record:27:1;record;Prior gastrointestinal bleeding;False;False;10
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:record:28:1;record;Prior bacterial infections;False;False;12
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:record:29:1;record;Prior ACLF;False;False;14
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:130:1;dataelement;6. Acute alcoholic-steatohepatitis (ASH);False;False;16
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:131:1;dataelement;7. Acute viral hepatitis superimposed to cirrhosis;False;False;17
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:132:1;dataelement;8. Suspected drug-induced liver injury;False;False;18
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:record:30:1;record;Prior HCC;False;False;19
226_11_Previous clinical course;226;11;Previous clinical course;urn:osse-11:dataelement:137:1;dataelement;Other relevant clinical events;False;False;20
235_3_Scores;235;3;Scores;urn:osse-11:record:56:1;record;● MELD score;True;False;2
235_3_Scores;235;3;Scores;urn:osse-11:dataelement:320:1;dataelement;MELD score;True;False;3
235_3_Scores;235;3;Scores;urn:osse-11:dataelement:321:1;dataelement;MELDNa score;True;False;4
235_3_Scores;235;3;Scores;urn:osse-11:record:58:1;record;● Child-Pugh score;False;False;6
235_3_Scores;235;3;Scores;urn:osse-11:dataelement:322:1;dataelement;Child-Pugh score;True;False;7
235_3_Scores;235;3;Scores;urn:osse-11:record:59:1;record;● Maddrey's score;False;False;9
235_3_Scores;235;3;Scores;urn:osse-11:dataelement:324:1;dataelement;● Maddrey's score;False;False;10
